# generated by code/scripts/tau_cost_rule.py (l1-dg4-tau-cost-rule-1)
# DG4: a declared cost rule for the certificate tolerance tau.
# rule: C(tau; lambda) = mean_i[executed_i(tau) - anchor_i] + lambda * P(referred at tau), in weighted business hours per instruction
# excess is measured against the per-instance no-AI anchor (analysis/ladder/rule_anchor.csv, wwt_bh)
# executed objective is verdict.objective.wwt_original_bh from results/e1_eval_*/proposals.jsonl (the FIXED yardstick: l1guard/guard.py scores the realised schedule on the ORIGINAL fields)
# referral = any instruction that does not reach the schedule at tau (blocked at schema, feasibility or quality; execution failed; model refused)
# recomputation at tau: blocked_schema/blocked_feas are tau-invariant; a row with a certificate gap is blocked_qual iff gap > tau; rows with an instrument fault are excluded from every rate
# rows are pooled over repeats, the accepted E1/E2 unit
# lambda grid: 0, 1, 2, 4, 8, 20
# tau grid: 0.02, 0.05, 0.10, 0.15, 0.20, 0.30, 0.50, 1.00
# IN-SAMPLE: the referral rate and the excess are computed on the same rows the paper reports performance on, so the selected tau is in-sample
# self-checks passed: 1661 of 1661, over 19 arm configurations at all 8 tolerances: T6 false-block rates, V3 separation shares, floors and 5%-budget operating points; T5 G-CERT mean excess vs the no-AI anchor and mean executed objective at tau=0.20; every printed cell of manuscript Table 8; and the lambda envelope against a direct argmin
# analysis/ladder/rule_anchor.json sha256 d36b620d9ccd2240bd9e3c32ec1275bdca8ce2391db033d045664d3dcfbc0710
# analysis/ladder/rule_anchor.csv sha256 ca31ec0bf9805ef42390e8663257e204da7da4191eb0b2052ad4f0225cb52fc7
# analysis/T5_ladder.csv sha256 871048cc076985761049aee0a22fa7f12cd805097fe47d207ea1dc63cd7cc2cf
# analysis/T6_tau_calibration.csv sha256 55cc6ecce3c712a88287435b231238744353a8d3222d81604ac2bab384a2339f
# manuscript/drafts/s6_results.tex sha256 4361dab10eb1dc19afc430904a0a52a4ad773bd52a7702ee0ae6ab53fbd8f1d9
# results/e1_eval_qwen14b/proposals.jsonl sha256 1275be52a6a9e7cc36ebcc8c6f193b81a6c84e97671932fdf534e2b7a1c9dd47
# results/e1_eval_qwen14b/verdicts_G_CERT.jsonl sha256 007f9b7e128b9b40a1c8a6f20e1d7bf0688e7597c9ccf802b3d4603e11d5ff82
# results/e1_eval_qwen14b/verdicts_G_FEAS.jsonl sha256 2e35dedecb9363433618b26c6f0d75f596ce88b931e35443661048d2a8823e23
# results/e1_eval_qwen27b/proposals.jsonl sha256 7d930c7633af776c55abe93c72a33e6132cd9eccdc22d0543ade32f1ec63811d
# results/e1_eval_qwen27b/verdicts_G_CERT.jsonl sha256 34f6a4c8b2b26b38a69a21c1a22d0d0ee7715b2d15a095399aa505c279377d10
# results/e1_eval_qwen27b/verdicts_G_FEAS.jsonl sha256 5741e6c174e36e8d04a366fd648a051ccb6bf6a4ecfa182382cf43ba3f5b1d75
# results/e1_eval_glm9b/proposals.jsonl sha256 94f9457a32e8776c6f403f4f619b2c96ce1d96bc3c2d1cb8118c1a2808c260bb
# results/e1_eval_glm9b/verdicts_G_CERT.jsonl sha256 357ff6582097bd5c6656c14e6c47a6c85b5cb2c699e2206d1f8722ff1f0e6ed4
# results/e1_eval_glm9b/verdicts_G_FEAS.jsonl sha256 c6aa59cb041ee235084646d185760383d6d81d979876146af42f136a3694633c
# results/e1_eval_gpt54mini/proposals.jsonl sha256 cbfcbd608fa2b03fa878089bda35dc2e8491307e7ab5c7bea0f6576e28b9a9cd
# results/e1_eval_gpt54mini/verdicts_G_CERT.jsonl sha256 ab58fe9be34e97572208247ee13fbf9710af6b14f5b0004390faeb4031f1a78d
# results/e1_eval_gpt54mini/verdicts_G_FEAS.jsonl sha256 0b54b9a910824885ff330ca5afab191320b01091f6e140d1edeacb395aed092c
# results/e1_eval_deepseek/proposals.jsonl sha256 1e6cef4120af866d8b02898d9b2dc46b457c4b5b3649b7bed5c02bbaddc58407
# results/e1_eval_deepseek/verdicts_G_CERT.jsonl sha256 5c03ca0b5ae739bd89388dcbcc7226c27e93384508e134dfb2afa6fb7f431208
# results/e1_eval_deepseek/verdicts_G_FEAS.jsonl sha256 418eaa3f06de2f41b6c525222e4b165a06c58cfe3302081ed11375e28682e689
# results/e1_eval_sonnet5/proposals.jsonl sha256 0a1387c342b1b9d551ab114ae13c9bf87871c27f7476fd96eecc5e5a1df3f94c
# results/e1_eval_sonnet5/verdicts_G_CERT.jsonl sha256 87d3ebaefefe7b70915a861cc2f61dd3fb5e7e08df5f83756cf78ce5aa8f102c
# results/e1_eval_sonnet5/verdicts_G_FEAS.jsonl sha256 4b25bfa946e1f6a8e56f627b84148f858ce6b2e0dd0e2716fb18d3bbbd257d7c
# results/e1_eval_opus5/proposals.jsonl sha256 170c6b315c419a23e6f4663ed28849e39b2672d4c08aa529d242e31cfd24d95d
# results/e1_eval_opus5/verdicts_G_CERT.jsonl sha256 2c4a3d99410ce0bc38a8c230ffa3770f8f1fc20d514c732abf4d53d898f77744
# results/e1_eval_opus5/verdicts_G_FEAS.jsonl sha256 2e3f20d17f1a24f3e167bd443ae1f05f0bf7e9133777f70ada5dccf237124597
# results/e1_eval_sol/proposals.jsonl sha256 d1717574dc9365777d11455354cc58be02ed4790f792491442adf80f68344195
# results/e1_eval_sol/verdicts_G_CERT.jsonl sha256 3a06dbde336b05951afd45cf08f609612a095c7a0d1861f68c447e6c7ab16dab
# results/e1_eval_sol/verdicts_G_FEAS.jsonl sha256 e2436e281abdbd80e0702d221a839dc3f2c23b973d64fc2c507ca08c9a58762c
block,arm,model,mode,thinking,in_capability_set,in_table8,tau,n_eligible,n_applied,n_referred,referral_rate,referral_rate_quality_stage,false_block_rate,v3_separation_share,mean_anchor_bh,mean_excess_bh,mean_excess_damage_only_bh,cost_bh_lambda_0,cost_bh_lambda_1,cost_bh_lambda_2,cost_bh_lambda_4,cost_bh_lambda_8,cost_bh_lambda_20,lambda_bh,tau_star_grid,tau_star_grid_tied,tau_star_continuous,tau_star_continuous_plateau_hi,tau_star_grid_damage_only,tau_paper_fb5pct,agrees_with_paper,cost_at_tau_star_grid_bh,cost_at_tau_star_continuous_bh,cost_at_tau_paper_bh,regret_of_paper_tau_bh,cost_at_tau_frozen_020_bh,regret_of_frozen_tau_bh,lambda_lo_bh,lambda_hi_bh,target,target_tau,min_regret_over_lambda_grid_bh,note,benign_prevalence,tau_star_lambda_2,tau_star_lambda_8,tau_star_lambda_20
envelope,openai,"GPT-5.4-mini (closed, budget tier)",M_free,-,no,no,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,0.000000,0.106195,,,,,,,,
envelope,openai,"GPT-5.4-mini (closed, budget tier)",M_free,-,no,no,,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,0.106195,,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_constrained,default,yes,yes,,,,,,,,,,,,,,,,,,,0.15,,,,,0.15,,,,,,,,0.000000,57.947200,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_constrained,default,yes,yes,,,,,,,,,,,,,,,,,,,0.20,,,,,0.15,,,,,,,,57.947200,96.723443,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_constrained,default,yes,yes,,,,,,,,,,,,,,,,,,,0.30,,,,,0.15,,,,,,,,96.723443,337.583138,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_constrained,default,yes,yes,,,,,,,,,,,,,,,,,,,0.50,,,,,0.15,,,,,,,,337.583138,388.852591,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_constrained,default,yes,yes,,,,,,,,,,,,,,,,,,,1.00,,,,,0.15,,,,,,,,388.852591,,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,0.15,,,,,0.2,,,,,,,,0.000000,57.947200,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,0.20,,,,,0.2,,,,,,,,57.947200,95.162954,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,0.30,,,,,0.2,,,,,,,,95.162954,337.583138,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,0.50,,,,,0.2,,,,,,,,337.583138,388.852591,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,1.00,,,,,0.2,,,,,,,,388.852591,,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_free,default,no,no,,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,0.000000,688.170400,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_free,default,no,no,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,688.170400,,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_free,disabled,no,no,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,0.000000,1.543676,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_free,disabled,no,no,,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,1.543676,121.280400,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_free,disabled,no,no,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,,,,,121.280400,616.095200,,,,,,,,
envelope,opus,"Claude Opus 5 (closed, flagship)",M_free,disabled,no,no,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,616.095200,,,,,,,,,
envelope,qwen3-14b,"Qwen3-14B (open, local, BF16)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,0.05,,,,,0.15,,,,,,,,0.000000,1.777555,,,,,,,,
envelope,qwen3-14b,"Qwen3-14B (open, local, BF16)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,0.15,,,,,0.15,,,,,,,,1.777555,73.544933,,,,,,,,
envelope,qwen3-14b,"Qwen3-14B (open, local, BF16)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,0.20,,,,,0.15,,,,,,,,73.544933,101.191973,,,,,,,,
envelope,qwen3-14b,"Qwen3-14B (open, local, BF16)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,0.30,,,,,0.15,,,,,,,,101.191973,321.558153,,,,,,,,
envelope,qwen3-14b,"Qwen3-14B (open, local, BF16)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,0.50,,,,,0.15,,,,,,,,321.558153,438.070128,,,,,,,,
envelope,qwen3-14b,"Qwen3-14B (open, local, BF16)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,1.00,,,,,0.15,,,,,,,,438.070128,,,,,,,,,
envelope,qwen3-14b,"Qwen3-14B (open, local, BF16)",M_free,-,no,no,,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,0.000000,,,,,,,,,
envelope,qwen3.6-27b-fp8,"Qwen3.6-27B-FP8 (open, local, quantized)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,0.05,,,,,0.3,,,,,,,,0.000000,0.419055,,,,,,,,
envelope,qwen3.6-27b-fp8,"Qwen3.6-27B-FP8 (open, local, quantized)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,0.10,,,,,0.3,,,,,,,,0.419055,2.281205,,,,,,,,
envelope,qwen3.6-27b-fp8,"Qwen3.6-27B-FP8 (open, local, quantized)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,0.15,,,,,0.3,,,,,,,,2.281205,57.947200,,,,,,,,
envelope,qwen3.6-27b-fp8,"Qwen3.6-27B-FP8 (open, local, quantized)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,0.20,,,,,0.3,,,,,,,,57.947200,95.163188,,,,,,,,
envelope,qwen3.6-27b-fp8,"Qwen3.6-27B-FP8 (open, local, quantized)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,0.30,,,,,0.3,,,,,,,,95.163188,334.201767,,,,,,,,
envelope,qwen3.6-27b-fp8,"Qwen3.6-27B-FP8 (open, local, quantized)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,0.50,,,,,0.3,,,,,,,,334.201767,387.019775,,,,,,,,
envelope,qwen3.6-27b-fp8,"Qwen3.6-27B-FP8 (open, local, quantized)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,1.00,,,,,0.3,,,,,,,,387.019775,,,,,,,,,
envelope,qwen3.6-27b-fp8,"Qwen3.6-27B-FP8 (open, local, quantized)",M_free,-,no,no,,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,0.000000,,,,,,,,,
envelope,sol,"GPT-5.6 Sol (closed, flagship spot-check)",M_constrained,none,yes,yes,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,0.000000,57.947200,,,,,,,,
envelope,sol,"GPT-5.6 Sol (closed, flagship spot-check)",M_constrained,none,yes,yes,,,,,,,,,,,,,,,,,,,0.20,,,,,,,,,,,,,57.947200,98.687583,,,,,,,,
envelope,sol,"GPT-5.6 Sol (closed, flagship spot-check)",M_constrained,none,yes,yes,,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,98.687583,347.873516,,,,,,,,
envelope,sol,"GPT-5.6 Sol (closed, flagship spot-check)",M_constrained,none,yes,yes,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,,,,,347.873516,396.591230,,,,,,,,
envelope,sol,"GPT-5.6 Sol (closed, flagship spot-check)",M_constrained,none,yes,yes,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,396.591230,,,,,,,,,
envelope,sonnet,Claude Sonnet 5 (closed),M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,0.15,,,,,0.15,,,,,,,,0.000000,57.947200,,,,,,,,
envelope,sonnet,Claude Sonnet 5 (closed),M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,0.20,,,,,0.15,,,,,,,,57.947200,94.716622,,,,,,,,
envelope,sonnet,Claude Sonnet 5 (closed),M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,0.30,,,,,0.15,,,,,,,,94.716622,322.099470,,,,,,,,
envelope,sonnet,Claude Sonnet 5 (closed),M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,0.50,,,,,0.15,,,,,,,,322.099470,386.520608,,,,,,,,
envelope,sonnet,Claude Sonnet 5 (closed),M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,1.00,,,,,0.15,,,,,,,,386.520608,,,,,,,,,
envelope,sonnet,Claude Sonnet 5 (closed),M_free,disabled,no,no,,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,0.000000,,,,,,,,,
rationalise,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,non_think,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,non_think,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen_evaluation_tau,0.2,0.0000,never cost-optimal at any lambda >= 0,,,,
rationalise,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,think_high,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,think_high,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen_evaluation_tau,0.2,0.0004,never cost-optimal at any lambda >= 0,,,,
rationalise,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_free,non_think,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_free,non_think,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen_evaluation_tau,0.2,0.0000,never cost-optimal at any lambda >= 0,,,,
rationalise,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_free,think_high,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_free,think_high,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen_evaluation_tau,0.2,0.0000,never cost-optimal at any lambda >= 0,,,,
rationalise,glm-4-9b,"GLM-4-9B (open, local, SPOT-CHECK)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,glm-4-9b,"GLM-4-9B (open, local, SPOT-CHECK)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen_evaluation_tau,0.2,0.7981,never cost-optimal at any lambda >= 0,,,,
rationalise,glm-4-9b,"GLM-4-9B (open, local, SPOT-CHECK)",M_free,-,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,glm-4-9b,"GLM-4-9B (open, local, SPOT-CHECK)",M_free,-,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen_evaluation_tau,0.2,0.0000,never cost-optimal at any lambda >= 0,,,,
rationalise,openai,"GPT-5.4-mini (closed, budget tier)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,57.947200,paper_fb5pct_operating_point,0.15,0.0000,cost-optimal on a non-empty lambda range,,,,
rationalise,openai,"GPT-5.4-mini (closed, budget tier)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.947200,92.400400,frozen_evaluation_tau,0.2,0.1708,cost-optimal on a non-empty lambda range,,,,
rationalise,openai,"GPT-5.4-mini (closed, budget tier)",M_free,-,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,openai,"GPT-5.4-mini (closed, budget tier)",M_free,-,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen_evaluation_tau,0.2,0.0011,never cost-optimal at any lambda >= 0,,,,
rationalise,opus,"Claude Opus 5 (closed, flagship)",M_constrained,default,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,57.947200,paper_fb5pct_operating_point,0.15,0.0000,cost-optimal on a non-empty lambda range,,,,
rationalise,opus,"Claude Opus 5 (closed, flagship)",M_constrained,default,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.947200,96.723443,frozen_evaluation_tau,0.2,0.1708,cost-optimal on a non-empty lambda range,,,,
rationalise,opus,"Claude Opus 5 (closed, flagship)",M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.947200,95.162954,paper_fb5pct_operating_point,0.2,0.1708,cost-optimal on a non-empty lambda range,,,,
rationalise,opus,"Claude Opus 5 (closed, flagship)",M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.947200,95.162954,frozen_evaluation_tau,0.2,0.1708,cost-optimal on a non-empty lambda range,,,,
rationalise,opus,"Claude Opus 5 (closed, flagship)",M_free,default,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,opus,"Claude Opus 5 (closed, flagship)",M_free,default,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen_evaluation_tau,0.2,0.0000,never cost-optimal at any lambda >= 0,,,,
rationalise,opus,"Claude Opus 5 (closed, flagship)",M_free,disabled,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,opus,"Claude Opus 5 (closed, flagship)",M_free,disabled,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen_evaluation_tau,0.2,0.0025,never cost-optimal at any lambda >= 0,,,,
rationalise,qwen3-14b,"Qwen3-14B (open, local, BF16)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.777555,73.544933,paper_fb5pct_operating_point,0.15,0.0000,cost-optimal on a non-empty lambda range,,,,
rationalise,qwen3-14b,"Qwen3-14B (open, local, BF16)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.544933,101.191973,frozen_evaluation_tau,0.2,0.3213,cost-optimal on a non-empty lambda range,,,,
rationalise,qwen3-14b,"Qwen3-14B (open, local, BF16)",M_free,-,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,qwen3-14b,"Qwen3-14B (open, local, BF16)",M_free,-,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen_evaluation_tau,0.2,0.0000,never cost-optimal at any lambda >= 0,,,,
rationalise,qwen3.6-27b-fp8,"Qwen3.6-27B-FP8 (open, local, quantized)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.163188,334.201767,paper_fb5pct_operating_point,0.3,2.6887,cost-optimal on a non-empty lambda range,,,,
rationalise,qwen3.6-27b-fp8,"Qwen3.6-27B-FP8 (open, local, quantized)",M_constrained,-,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.947200,95.163188,frozen_evaluation_tau,0.2,0.1708,cost-optimal on a non-empty lambda range,,,,
rationalise,qwen3.6-27b-fp8,"Qwen3.6-27B-FP8 (open, local, quantized)",M_free,-,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,qwen3.6-27b-fp8,"Qwen3.6-27B-FP8 (open, local, quantized)",M_free,-,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen_evaluation_tau,0.2,0.0000,never cost-optimal at any lambda >= 0,,,,
rationalise,sol,"GPT-5.6 Sol (closed, flagship spot-check)",M_constrained,none,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,sol,"GPT-5.6 Sol (closed, flagship spot-check)",M_constrained,none,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.947200,98.687583,frozen_evaluation_tau,0.2,0.1708,cost-optimal on a non-empty lambda range,,,,
rationalise,sonnet,Claude Sonnet 5 (closed),M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,57.947200,paper_fb5pct_operating_point,0.15,0.0000,cost-optimal on a non-empty lambda range,,,,
rationalise,sonnet,Claude Sonnet 5 (closed),M_constrained,disabled,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.947200,94.716622,frozen_evaluation_tau,0.2,0.1708,cost-optimal on a non-empty lambda range,,,,
rationalise,sonnet,Claude Sonnet 5 (closed),M_free,disabled,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paper_fb5pct_operating_point,,,paper prints no operating point,,,,
rationalise,sonnet,Claude Sonnet 5 (closed),M_free,disabled,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen_evaluation_tau,0.2,0.0000,never cost-optimal at any lambda >= 0,,,,
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,non_think,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,non_think,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,non_think,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,non_think,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,non_think,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,non_think,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,think_high,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,think_high,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,think_high,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,think_high,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,think_high,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_constrained,think_high,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_free,non_think,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_free,non_think,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_free,non_think,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_free,non_think,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_free,non_think,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_free,non_think,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_free,think_high,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40,0.3,0.3,0.3
prevalence,deepseek,"DeepSeek V4-Pro (open weights, hosted)",M_free,think_high,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60,0.3,0.3,0.3
